coord_index,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
29,0.0018047402,0.00030674125,-0.0014979986,-1.1171668767929077,0.2786135673522949,0.6220209875772166,0.5152778625488281,False
30,0.24777423,0.244855,-0.002919208,-1.5562405586242676,0.13705815374851227,0.5317313003540038,0.14468765258789062,False
31,0.0021644256,0.00042308672,-0.0017413383,-1.627150297164917,0.12108313292264938,0.5317313003540038,0.168792724609375,False
32,0.0028178748,0.00096114684,-0.0018567279,-1.8678607940673828,0.07815036177635193,0.5124278545379639,0.036067962646484375,False
33,0.0016866624,0.002610832,0.00092416955,0.6203692555427551,0.5427899360656738,0.8126713739682551,0.312408447265625,False
34,0.004818148,0.00399051,-0.00082763855,-0.6279876828193665,0.5378985404968262,0.8126713739682551,0.9217147827148438,False
35,-0.20267744,-0.20574488,-0.0030674464,-1.646682620048523,0.11697034537792206,0.5317313003540038,0.14468765258789062,False
36,0.004609778,0.0039142733,-0.0006955039,-0.8028358221054077,0.4325428903102875,0.7985407205728384,0.37359619140625,False
37,-0.31741711,-0.31714877,0.00026838403,0.09585932642221451,0.924691379070282,0.9679136978952508,0.6507492065429688,False
38,-0.001496967,-0.00053664995,0.0009603174,0.6529300808906555,0.5220540165901184,0.8126713739682551,0.2934989929199219,False
39,0.0010083003,0.0007004261,-0.00030787397,-0.20747078955173492,0.8379712700843811,0.9562495960908778,0.4413337707519531,False
40,-0.15238367,-0.15332703,-0.00094334705,-0.515789806842804,0.6122785806655884,0.8126713739682551,0.5948867797851562,False
41,-0.29858008,-0.29892358,-0.00034361138,-0.16826766729354858,0.8682488799095154,0.9608747548070448,0.8905677795410156,False
42,0.0043095695,0.0009042549,-0.0034053153,-2.298694610595703,0.033717118203639984,0.4973981930659368,0.0289306640625,False
43,0.30060852,0.2982358,-0.0023727324,-1.1234582662582397,0.27600404620170593,0.6220209875772166,0.18186569213867188,False
44,-0.2600423,-0.26413667,-0.004094338,-1.399315595626831,0.17871549725532532,0.5490621231697701,0.25792694091796875,False
45,-0.00032733718,-0.00042379872,-9.646149e-05,-0.07419248670339584,0.9416754245758057,0.9679136978952508,0.4180412292480469,False
46,0.0043506683,0.004625028,0.00027435983,0.19616401195526123,0.8466793298721313,0.9562495960908778,0.76800537109375,False
47,0.002705071,0.003229609,0.00052453746,0.4232945144176483,0.6770947575569153,0.8354566280658429,0.18186569213867188,False
48,0.2561953,0.26057857,0.004383252,1.97736394405365,0.06352099776268005,0.4973981930659368,0.1336212158203125,False
49,-0.00037192617,0.00013772893,0.000509655,0.4865874946117401,0.6324223279953003,0.8204397768587679,0.4653167724609375,False
50,-0.21489917,-0.21750207,-0.0026029143,-1.14272940158844,0.26812347769737244,0.6220209875772166,0.2934989929199219,False
51,-0.00066349644,0.0016249446,0.002288441,2.323465347290039,0.03206581994891167,0.4973981930659368,0.025821685791015625,False
52,0.17203198,0.17691642,0.004884462,2.205425500869751,0.0406663678586483,0.4973981930659368,0.036067962646484375,False
53,-0.00070335227,-0.002152744,-0.0014493916,-2.011845827102661,0.059450265020132065,0.4973981930659368,0.05457305908203125,False
54,0.0044930265,0.0034954846,-0.0009975416,-1.3528934717178345,0.19283996522426605,0.5490621231697701,0.4413337707519531,False
55,0.22358811,0.2252583,0.0016701778,0.5931215882301331,0.5604788661003113,0.8126713739682551,0.8905677795410156,False
56,0.0036586856,0.0026878263,-0.0009708595,-0.6998125314712524,0.4929901957511902,0.8126713739682551,0.5677604675292969,False
57,-0.007801321,-0.006824081,0.000977238,0.6416924595832825,0.5291603207588196,0.8126713739682551,0.8287849426269531,False
58,-0.0014862083,-1.078247e-05,0.0014754257,1.7412735223770142,0.09869974106550217,0.5317313003540038,0.104156494140625,False
59,-8.163995e-05,0.00082300155,0.00090464146,0.7036832571029663,0.4906332790851593,0.8126713739682551,0.5412178039550781,False
60,0.00018035811,0.001681766,0.0015014078,1.310131311416626,0.20662525296211243,0.5490621231697701,0.060207366943359375,False
61,-0.1818943,-0.18435982,-0.002465492,-1.3721861839294434,0.1868651658296585,0.5490621231697701,0.156402587890625,False
62,-0.00510749,-0.0036404608,0.0014670296,1.4366408586502075,0.16797444224357605,0.5490621231697701,0.12318801879882812,False
63,-0.0010470549,-0.0029886924,-0.0019416376,-0.9312973618507385,0.3640231192111969,0.698924388885498,0.6507492065429688,False
64,-0.005533771,-0.0063460115,-0.0008122404,-0.6934172511100769,0.49689868092536926,0.8126713739682551,0.8287849426269531,False
65,0.0003638463,-0.00036160418,-0.0007254505,-0.42090311646461487,0.6788085103034973,0.8354566280658429,0.4653167724609375,False
66,-0.00015192677,0.002342921,0.0024948474,2.4790709018707275,0.02329864911735058,0.4973981930659368,0.03234100341796875,False
67,-0.2600185,-0.2658678,-0.0058492627,-2.7509865760803223,0.01314465794712305,0.4973981930659368,0.01082611083984375,False
68,0.24502757,0.24652915,0.001501612,0.5957074761390686,0.5587871670722961,0.8126713739682551,0.9529838562011719,False
69,-0.005141204,-0.0013709407,0.0037702627,2.0998876094818115,0.05010145530104637,0.4973981930659368,0.007144927978515625,False
70,0.0028476317,0.0023963712,-0.00045126048,-0.5107613205909729,0.6157253384590149,0.8126713739682551,0.3954620361328125,False
71,0.0037177608,0.003457184,-0.00026057733,-0.30650776624679565,0.7627352476119995,0.907637772736726,0.8595733642578125,False
72,-0.19508302,-0.19749483,-0.0024118337,-1.613656759262085,0.12399548292160034,0.5317313003540038,0.168792724609375,False
73,0.0019427618,0.0006909903,-0.0012517713,-1.0236650705337524,0.31955504417419434,0.6527081753345246,0.7982521057128906,False
74,0.0003871517,0.0013180231,0.0009308714,0.9509774446487427,0.35421115159988403,0.698924388885498,0.48996734619140625,False
75,-0.005170581,-0.0053002066,-0.00012962651,-0.08072707802057266,0.936549723148346,0.9679136978952508,0.3954620361328125,False
76,-0.00014628927,-0.00060558325,-0.00045929383,-0.43743231892585754,0.667000949382782,0.8354566280658429,0.7380905151367188,False
77,0.0005282849,0.0012954548,0.0007671699,0.5947943925857544,0.5593842267990112,0.8126713739682551,0.4413337707519531,False
78,0.14247423,0.14641945,0.0039452314,1.6628538370132446,0.11365586519241333,0.5317313003540038,0.1956329345703125,False
79,-0.0026051563,-0.0038844869,-0.0012793302,-1.952951431274414,0.06655216217041016,0.4973981930659368,0.014068603515625,False
80,-0.0025256274,-0.004106989,-0.0015813619,-0.9333139061927795,0.3630092442035675,0.698924388885498,0.5677604675292969,False
81,0.0035429052,0.005127513,0.0015846075,2.1780853271484375,0.04294024780392647,0.4973981930659368,0.040130615234375,False
82,0.0024502992,0.0013964707,-0.0010538287,-1.0785027742385864,0.2950509190559387,0.6294419606526692,0.07987594604492188,False
83,-0.0010896809,5.2529977e-05,0.0011422109,1.3788559436798096,0.18483448028564453,0.5490621231697701,0.14468765258789062,False
84,-0.0036498446,-0.0044642314,-0.00081438635,-0.5544403195381165,0.5861009955406189,0.8126713739682551,0.6507492065429688,False
85,-0.006639003,-0.0054289894,0.0012100128,1.0457521677017212,0.3095165491104126,0.6459475807521654,0.5677604675292969,False
86,-0.005539327,-0.00876142,-0.0032220937,-2.038832664489746,0.05642972141504288,0.4973981930659368,0.00945281982421875,False
87,-0.0012783188,-0.0016869031,-0.0004085839,-0.2461915761232376,0.8083193898200989,0.9349236315991505,0.4180412292480469,False
88,-0.0026842079,-0.0043165893,-0.0016323816,-1.5503066778182983,0.13847169280052185,0.5317313003540038,0.07283401489257812,False
89,-0.005652483,-0.0056754365,-2.2954013e-05,-0.017305713146924973,0.9863830804824829,0.9863830804824829,0.8905677795410156,False
90,0.0020606704,0.0021415683,8.0897815e-05,0.0536164827644825,0.9578312635421753,0.9679136978952508,0.5948867797851562,False
91,0.004253249,0.0017599142,-0.002493334,-1.5864853858947754,0.13004007935523987,0.5317313003540038,0.020412445068359375,False
92,0.22391874,0.22685139,0.0029326442,1.640849232673645,0.11818601191043854,0.5317313003540038,0.07283401489257812,False
93,0.0007480702,0.00057193433,-0.00017613587,-0.1649872213602066,0.8707927465438843,0.9608747548070448,0.4413337707519531,False
94,-0.18210816,-0.18453689,-0.0024287237,-1.6257946491241455,0.12137304991483688,0.5317313003540038,0.08742904663085938,False
95,0.0028011794,0.00043004457,-0.002371135,-1.3209028244018555,0.20308154821395874,0.5490621231697701,0.312408447265625,False
